"Index","GDAXI.Adjusted"
"2015-10-06","2015-10-06",9902.830078125
"2015-10-07","2015-10-07",9970.400390625
"2015-10-08","2015-10-08",9993.0703125
"2015-10-09","2015-10-09",10096.599609375
"2015-10-12","2015-10-12",10119.830078125
"2015-10-13","2015-10-13",10032.8203125
"2015-10-14","2015-10-14",9915.849609375
"2015-10-15","2015-10-15",10064.7998046875
"2015-10-16","2015-10-16",10104.4296875
"2015-10-19","2015-10-19",10164.3095703125
"2015-10-20","2015-10-20",10147.6796875
"2015-10-21","2015-10-21",10238.099609375
"2015-10-22","2015-10-22",10491.9697265625
"2015-10-23","2015-10-23",10794.5400390625
"2015-10-26","2015-10-26",10801.33984375
"2015-10-27","2015-10-27",10692.1904296875
"2015-10-28","2015-10-28",10831.9599609375
"2015-10-29","2015-10-29",10800.83984375
"2015-10-30","2015-10-30",10850.1396484375
"2015-11-02","2015-11-02",10950.669921875
"2015-11-03","2015-11-03",10951.150390625
"2015-11-04","2015-11-04",10845.240234375
"2015-11-05","2015-11-05",10887.740234375
"2015-11-06","2015-11-06",10988.0302734375
"2015-11-09","2015-11-09",10815.4501953125
"2015-11-10","2015-11-10",10832.51953125
"2015-11-11","2015-11-11",10907.8701171875
"2015-11-12","2015-11-12",10782.6298828125
"2015-11-13","2015-11-13",10708.400390625
"2015-11-16","2015-11-16",10713.23046875
"2015-11-17","2015-11-17",10971.0400390625
"2015-11-18","2015-11-18",10959.9501953125
"2015-11-19","2015-11-19",11085.4404296875
"2015-11-20","2015-11-20",11119.830078125
"2015-11-23","2015-11-23",11092.3095703125
"2015-11-24","2015-11-24",10933.990234375
"2015-11-25","2015-11-25",11169.5400390625
"2015-11-26","2015-11-26",11320.76953125
"2015-11-27","2015-11-27",11293.759765625
"2015-11-30","2015-11-30",11382.23046875
"2015-12-01","2015-12-01",11261.240234375
"2015-12-02","2015-12-02",11190.01953125
"2015-12-03","2015-12-03",10789.240234375
"2015-12-04","2015-12-04",10752.099609375
"2015-12-07","2015-12-07",10886.08984375
"2015-12-08","2015-12-08",10673.599609375
"2015-12-09","2015-12-09",10592.490234375
"2015-12-10","2015-12-10",10598.9296875
"2015-12-11","2015-12-11",10340.0595703125
"2015-12-14","2015-12-14",10139.33984375
"2015-12-15","2015-12-15",10450.3798828125
"2015-12-16","2015-12-16",10469.259765625
"2015-12-17","2015-12-17",10738.1201171875
"2015-12-18","2015-12-18",10608.1904296875
"2015-12-21","2015-12-21",10497.76953125
"2015-12-22","2015-12-22",10488.75
"2015-12-23","2015-12-23",10727.6396484375
"2015-12-25","2015-12-25",NA
"2015-12-28","2015-12-28",10653.91015625
"2015-12-29","2015-12-29",10860.1396484375
"2015-12-30","2015-12-30",10743.009765625
